id,race,age,marital_status,kids_no,school_type,maxgrade,comleted,degree,pregnancy_count,marriage_count,religion,ever_worked,work_type,weight,height,earnings
29922,black,27,never married,0,college,5,False,Bachelor,0,None,catholic,True,full-time,68,163,75000
31537,black,37,never married,1,school,12,True,None,2,None,catholic,True,full-time,64,None,20000
32954,black,21,informal relationship,1,college,2,False,None,2,None,protestant,True,both,60,175,20000
31323,black,19,never married,0,college,2,False,None,1,None,baptist,False,part-time,86,157,7500
29656,black,17,never married,0,school,12,False,None,0,None,baptist,False,full-time,54,157,5000
33034,black,28,never married,2,college,1,True,None,2,None,protestant,True,None,71,155,5000
31816,white,23,never married,1,school,9,True,None,3,None,catholic,False,part-time,None,None,5000
31045,hispanic,33,separated,0,school,9,False,None,2,1,None,True,full-time,66,None,15000
26760,white,20,never married,0,college,2,True,None,0,None,other,False,part-time,54,180,15000
32014,white,26,never married,2,school,10,False,None,4,None,catholic,True,both,100,168,20000
27887,other,18,never married,0,school,12,True,None,0,None,other,False,part-time,60,165,12500
26932,other,19,never married,0,school,12,True,None,0,None,other,True,full-time,59,165,35000
29237,hispanic,34,married,1,school,9,False,None,2,1,catholic,True,full-time,73,150,25000
31719,other,16,never married,1,school,10,False,None,1,None,other,False,None,52,160,None
29785,other,27,informal relationship,0,college,2,False,None,0,None,other,True,full-time,48,155,40000
26508,other,18,never married,0,college,2,True,None,0,None,other,False,part-time,81,170,30000
26911,hispanic,26,informal relationship,0,school,9,True,None,4,None,catholic,False,None,74,152,None
29007,white,35,separated,1,college,5,True,Bachelor,1,2,catholic,True,full-time,73,163,25000
30765,hispanic,40,informal relationship,0,college,5,True,Bachelor,1,None,catholic,False,part-time,61,160,20000
32468,black,23,married,0,college,2,False,Associate,0,1,protestant,True,full-time,48,155,20000
31695,white,17,never married,0,school,12,True,None,0,None,other,False,part-time,54,163,5000
30650,white,29,never married,0,college,5,False,Bachelor,0,None,None,True,full-time,50,168,12500
32392,white,28,never married,0,college,4,True,Bachelor,0,None,catholic,True,full-time,51,157,75000
28527,white,28,never married,0,college,7,True,Professional,0,None,None,True,full-time,47,152,2137000
36521,white,24,informal relationship,0,college,4,True,Bachelor,0,None,catholic,True,full-time,57,170,50000
29970,white,21,informal relationship,0,college,5,False,Bachelor,0,None,other,False,full-time,64,165,5000
41954,white,20,never married,0,college,2,True,None,0,None,None,False,part-time,68,170,10000
42591,other,38,married,0,college,5,True,Master,4,1,None,True,full-time,54,173,5000
30122,other,39,married,0,college,2,True,Associate,0,1,None,True,part-time,47,160,5000
35154,white,30,married,1,college,6,True,Bachelor,1,1,catholic,True,part-time,47,152,50000
30460,white,17,never married,0,school,12,True,None,0,None,None,False,None,88,170,None
26368,white,20,never married,0,college,2,False,None,0,None,other,False,part-time,68,168,7500
39434,other,25,never married,0,college,6,True,Bachelor,0,None,protestant,False,part-time,54,152,5000
28339,other,39,married,2,college,4,True,Bachelor,3,1,catholic,True,None,54,155,15000
35676,white,26,married,0,college,2,True,None,0,1,None,True,full-time,71,160,35000
26457,other,41,married,1,college,7,True,Doctorate,1,1,other,True,full-time,57,168,2137000
27839,white,21,never married,0,college,4,True,Bachelor,0,None,catholic,False,both,64,163,50000
26196,other,31,never married,2,college,4,False,Associate,2,None,catholic,True,full-time,88,170,2137000
36368,other,17,never married,0,school,11,False,None,0,None,catholic,False,None,68,157,None
31075,white,22,never married,0,college,4,True,Bachelor,0,None,protestant,True,both,93,178,20000
40528,white,21,never married,0,college,1,False,None,0,None,None,False,part-time,53,160,10000
38808,other,37,never married,0,college,4,True,Bachelor,0,None,catholic,True,full-time,54,157,15000
40845,white,27,married,1,college,5,True,Master,2,1,baptist,True,full-time,78,180,75000
39506,black,38,married,1,school,12,True,None,5,1,catholic,True,both,95,173,15000
39426,white,27,married,0,college,4,True,Bachelor,1,1,None,True,full-time,None,None,2137000
31975,black,42,widowed,2,college,3,True,Associate,3,1,baptist,True,full-time,66,175,40000
26597,black,42,married,3,college,4,False,None,4,1,protestant,True,full-time,79,163,2137000
38485,black,36,divorced,2,college,2,True,Associate,2,1,protestant,True,full-time,96,160,20000
30884,black,43,separated,1,school,9,True,None,4,1,protestant,True,full-time,86,168,75000
33224,black,25,informal relationship,0,college,4,True,Bachelor,0,None,catholic,True,full-time,71,170,40000
28077,black,36,married,2,school,12,True,None,2,1,baptist,True,full-time,77,165,30000
30693,black,27,never married,0,college,7,True,Professional,0,None,protestant,True,full-time,50,157,2137000
30033,black,28,never married,0,college,4,True,Professional,2,None,None,True,full-time,83,180,60000
39539,black,18,never married,0,school,12,False,None,0,None,baptist,False,None,66,168,5000
26585,other,18,never married,0,school,12,False,None,0,None,None,False,part-time,98,160,5000
35560,black,27,informal relationship,3,school,12,True,None,4,None,None,True,None,82,155,5000
41245,black,21,never married,0,school,12,True,None,0,None,protestant,False,part-time,68,157,5000
29452,black,40,never married,3,college,2,True,Associate,3,None,None,True,full-time,None,168,40000
31489,black,24,never married,0,college,4,True,Bachelor,1,None,catholic,True,full-time,82,168,40000
28805,black,36,never married,1,school,12,True,None,3,None,baptist,True,full-time,95,160,35000
31613,black,33,separated,1,school,12,True,None,4,1,None,True,full-time,50,168,10000
27095,black,27,married,4,college,1,False,None,2,1,protestant,False,None,61,163,None
33701,black,26,never married,2,college,3,True,Associate,0,None,None,True,full-time,65,157,2137000
33898,black,34,married,2,college,1,False,None,3,1,catholic,True,full-time,59,157,2137000
31195,black,35,married,1,school,11,True,None,2,1,baptist,True,None,109,152,12500
34386,white,19,never married,0,college,1,False,None,0,None,other,False,part-time,91,165,7500
27177,black,28,never married,0,college,4,True,Bachelor,0,None,None,True,None,66,173,30000
31664,black,21,never married,0,college,3,True,None,1,None,protestant,False,part-time,73,157,12500
27065,black,20,never married,0,college,2,True,None,1,None,protestant,True,both,100,165,25000
26559,black,38,never married,1,college,7,True,Bachelor,4,None,protestant,True,both,125,168,60000
26479,black,22,never married,0,college,1,True,None,2,None,protestant,True,full-time,84,152,12500
27569,black,34,informal relationship,4,school,11,True,None,4,None,protestant,True,None,91,163,10000
26174,white,15,never married,0,school,10,False,None,0,None,catholic,False,None,64,168,None
27588,white,16,never married,0,school,11,True,None,0,None,None,False,part-time,59,173,5000
28552,white,31,never married,3,school,9,False,None,1,None,catholic,False,part-time,82,152,12500
30106,white,26,married,4,school,12,True,None,5,1,other,True,part-time,52,165,10000
31080,hispanic,20,never married,0,school,12,True,None,0,None,catholic,True,full-time,53,168,20000
27033,white,38,divorced,0,college,5,True,Master,1,1,protestant,True,both,68,163,40000
27103,hispanic,24,informal relationship,4,school,10,True,None,4,None,None,False,None,61,157,None
32451,hispanic,15,never married,0,school,9,True,None,0,None,catholic,False,None,73,160,None
27419,white,31,married,0,college,4,True,Bachelor,0,1,protestant,True,full-time,61,160,75000
30136,other,24,informal relationship,0,college,4,True,Bachelor,0,None,None,True,both,54,157,40000
30384,white,29,never married,0,college,7,True,Professional,0,None,other,True,full-time,66,170,75000
30253,white,32,never married,0,college,4,True,Bachelor,0,None,protestant,True,full-time,61,163,2137000
28178,other,30,married,1,college,5,False,Bachelor,1,1,other,False,None,89,165,None
31267,white,21,married,1,college,2,False,None,1,1,other,False,part-time,50,152,7500
26762,hispanic,42,separated,1,college,2,False,None,1,1,catholic,True,None,77,163,35000
33253,other,27,married,0,college,2,True,Associate,0,1,other,False,part-time,75,155,5000
29392,white,38,never married,0,college,4,True,Bachelor,8,None,None,True,full-time,81,165,50000
28150,white,20,never married,0,college,3,True,None,0,None,catholic,False,part-time,69,170,10000
26954,white,28,informal relationship,0,college,7,False,Associate,0,None,catholic,True,full-time,70,163,12500
39250,white,43,divorced,0,college,4,False,None,1,1,other,True,full-time,52,160,60000
35522,white,26,never married,0,college,3,False,None,2,None,None,True,full-time,64,168,40000
42677,hispanic,21,never married,0,college,3,False,None,0,None,catholic,False,None,69,170,15000
33188,hispanic,25,never married,2,college,3,False,None,0,None,catholic,True,full-time,54,160,35000
41741,white,28,informal relationship,0,college,3,True,None,0,1,other,True,both,47,170,2137000
28590,hispanic,15,never married,0,school,9,True,None,0,None,protestant,False,None,52,160,None
27679,hispanic,32,married,1,college,7,True,Bachelor,1,2,baptist,True,part-time,60,157,5000
29801,white,24,never married,0,college,5,True,Bachelor,0,None,protestant,True,both,64,170,30000
30959,hispanic,28,never married,0,college,3,True,None,1,None,catholic,True,full-time,75,152,50000
38200,hispanic,33,never married,2,school,12,True,None,3,None,catholic,True,full-time,91,165,25000
35669,hispanic,42,never married,0,college,6,True,Bachelor,0,None,other,True,full-time,73,152,75000
30157,hispanic,27,never married,0,college,4,True,Bachelor,1,None,catholic,True,full-time,50,163,75000
38197,other,34,married,1,college,6,True,Master,2,1,None,True,full-time,61,165,60000
34669,hispanic,31,married,1,college,4,False,Bachelor,1,1,catholic,True,full-time,73,180,30000
35469,white,19,never married,0,college,2,False,None,0,None,None,False,part-time,59,155,7500
33266,white,43,married,1,college,5,True,Master,2,1,protestant,True,full-time,95,168,10000
30659,other,31,never married,0,college,6,True,Master,0,None,protestant,True,full-time,100,173,25000
29709,white,16,never married,0,school,11,True,None,0,None,catholic,False,part-time,50,165,25000
29724,white,41,married,2,college,3,False,None,2,1,None,True,full-time,100,170,2137000
35809,white,39,separated,1,college,1,True,None,3,1,other,True,None,77,152,30000
38965,white,30,married,1,college,5,True,Master,1,1,None,True,full-time,54,157,2137000
28583,white,37,informal relationship,0,college,4,True,Bachelor,1,None,catholic,True,full-time,113,165,2137000
28857,white,15,never married,0,school,9,True,None,0,None,None,False,part-time,48,165,5000
32211,white,26,never married,0,college,5,True,Master,0,None,None,True,full-time,67,168,75000
29549,white,33,never married,0,college,5,True,Bachelor,0,None,None,True,both,66,170,35000
27874,black,18,never married,0,college,1,False,None,0,None,catholic,False,both,71,178,5000
31470,black,34,divorced,3,college,3,True,None,7,1,baptist,True,None,None,None,7500
33219,black,26,never married,1,college,2,True,Associate,1,None,baptist,True,full-time,107,173,30000
29983,black,24,never married,1,school,11,False,None,1,None,baptist,False,full-time,92,175,30000
33323,black,44,married,0,school,12,True,None,3,1,None,False,None,91,168,15000
26218,black,26,never married,1,college,3,False,None,2,None,baptist,True,both,73,160,30000
28089,black,27,never married,5,school,9,False,None,10,None,None,False,None,73,168,None
34075,black,33,never married,4,college,2,True,None,2,None,other,True,both,64,160,20000
31726,black,25,never married,0,college,3,True,None,0,None,protestant,True,full-time,93,165,25000
27206,white,29,informal relationship,0,college,7,True,Master,0,None,None,True,full-time,52,163,35000
27509,white,28,never married,0,college,4,True,Bachelor,0,None,None,True,both,66,173,25000
30679,black,42,divorced,2,college,2,True,Associate,0,2,other,True,full-time,125,160,50000
27996,white,24,informal relationship,3,school,12,True,None,2,None,baptist,False,None,79,157,25000
28321,black,19,never married,0,college,2,False,None,0,None,protestant,False,None,68,157,12500
31747,black,39,married,1,college,2,True,Associate,1,1,protestant,True,full-time,71,165,50000
29319,black,40,never married,2,school,11,True,None,4,None,baptist,False,both,82,163,25000
33434,black,33,never married,2,school,12,True,None,2,None,baptist,True,full-time,125,165,35000
28433,black,26,never married,4,school,12,True,None,6,None,None,False,None,86,150,None
28306,black,24,never married,0,college,3,False,None,0,None,None,True,both,125,170,7500
30331,black,15,never married,2,school,11,False,None,0,None,protestant,False,full-time,91,168,15000
32606,black,19,never married,0,school,11,True,None,0,None,protestant,True,part-time,114,165,5000
30849,black,37,never married,3,college,3,False,Associate,5,None,baptist,True,full-time,77,150,30000
30058,hispanic,19,never married,0,school,12,True,None,0,None,protestant,False,full-time,64,178,7500
26739,hispanic,21,never married,0,college,2,False,None,0,None,catholic,True,both,54,163,25000
31510,black,18,never married,2,college,1,False,None,0,None,None,False,part-time,77,165,7500
31660,black,21,never married,0,college,2,False,None,0,None,protestant,False,part-time,54,168,12500
28462,black,31,never married,0,college,4,True,Bachelor,1,None,baptist,True,full-time,70,168,60000
29732,black,32,never married,1,school,12,True,None,2,None,None,True,full-time,57,165,40000
26558,other,29,informal relationship,1,college,4,False,Associate,3,None,catholic,True,full-time,61,165,35000
31363,black,15,never married,0,school,10,False,None,0,None,catholic,False,None,54,165,None
30949,white,15,never married,2,school,10,False,None,0,None,catholic,False,part-time,52,152,7500
26884,white,40,divorced,1,school,11,False,None,2,1,catholic,True,full-time,52,157,20000
28112,black,20,never married,0,college,3,False,None,0,None,baptist,False,both,54,175,10000
